MolWt,LogP,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,TPSA,FractionCSP3,molecule_chembl_id,ic50_nM,log_ic50
273.28800000000007,2.4965000000000006,3,5,4,2,78.79,0.13333333333333333,CHEMBL130337,10000.0,4.0
446.3080000000001,5.182800000000003,2,5,5,4,79.8,0.0,CHEMBL434828,9.1,0.9590413923210935
446.3080000000001,5.182800000000003,2,5,5,4,79.8,0.0,CHEMBL434828,77.0,1.8864907251724818
321.1670000000001,2.8845,1,4,1,3,73.8,0.07142857142857142,CHEMBL49596,5600.0,3.7481880270062002
331.17300000000006,3.539500000000002,1,5,3,3,59.93000000000001,0.07142857142857142,CHEMBL50519,4.3,0.6334684555795865
598.7000000000003,8.252200000000002,2,4,7,6,68.06,0.0625,CHEMBL63455,100000.0,5.0
594.7180000000003,7.3852000000000055,4,6,7,6,108.52000000000001,0.0625,CHEMBL293250,40500.0,4.607455023214668
564.6960000000003,6.764000000000005,2,6,7,6,93.84,0.06666666666666667,CHEMBL62701,22300.0,4.348304863048161
370.21000000000004,3.655400000000002,2,5,4,3,79.8,0.0,CHEMBL51659,0.91,-0.040958607678906384
370.21000000000004,3.655400000000002,2,5,4,3,79.8,0.0,CHEMBL51659,3.4,0.5314789170422551
437.21900000000016,5.192900000000002,2,4,4,3,66.91,0.05555555555555555,CHEMBL135142,1.75,0.24303804868629444
437.21900000000016,5.192900000000002,2,4,4,3,66.91,0.05555555555555555,CHEMBL135142,35.0,1.5440680443502757
381.23300000000006,4.415500000000002,2,4,4,3,66.91,0.0,CHEMBL343722,1.6,0.2041199826559248
381.23300000000006,4.415500000000002,2,4,4,3,66.91,0.0,CHEMBL343722,120.0,2.0791812460476247
412.2800000000001,4.923800000000003,1,5,4,4,72.7,0.1,CHEMBL448154,490.0,2.690196080028514
631.6100000000001,9.280799999999996,2,4,7,6,68.06,0.0625,CHEMBL303127,100000.0,5.0
434.37100000000015,4.446100000000003,1,5,8,3,63.050000000000004,0.38095238095238093,CHEMBL50470,1400.0,3.146128035678238
475.42400000000026,3.7418000000000013,1,6,7,3,66.28999999999999,0.43478260869565216,CHEMBL104244,210.0,2.322219294733919
345.20400000000006,2.9919000000000002,1,6,3,3,66.83000000000001,0.14285714285714285,CHEMBL53777,0.95,-0.022276394711152253
345.20400000000006,2.9919000000000002,1,6,3,3,66.83000000000001,0.14285714285714285,CHEMBL53777,22.0,1.3424226808222062
631.6100000000001,9.280799999999996,2,4,7,6,68.06,0.0625,CHEMBL293889,4300.0,3.6334684555795866
698.7140000000003,10.011599999999993,2,4,7,6,68.06,0.11764705882352941,CHEMBL61278,100000.0,5.0
379.3790000000001,3.800760000000002,3,6,4,3,117.81,0.0,CHEMBL267869,100000.0,5.0
498.38100000000014,4.125500000000002,2,7,9,3,96.45,0.21739130434782608,CHEMBL140561,2.4,0.38021124171160603
498.38100000000014,4.125500000000002,2,7,9,3,96.45,0.21739130434782608,CHEMBL140561,108.0,2.03342375548695
498.38100000000014,4.125500000000002,2,7,9,3,96.45,0.21739130434782608,CHEMBL140561,108.0,2.03342375548695
375.25100000000003,3.782000000000002,1,5,4,3,73.75999999999999,0.0,CHEMBL345077,4.6,0.6627578316815741
375.25100000000003,3.782000000000002,1,5,4,3,73.75999999999999,0.0,CHEMBL345077,340.0,2.531478917042255
335.1940000000001,3.344000000000001,1,4,2,3,59.81,0.13333333333333333,CHEMBL107472,7500.0,3.8750612633917
412.28000000000014,4.309400000000003,1,5,4,4,72.7,0.1,CHEMBL326041,5000.0,3.6989700043360187
431.71000000000015,5.699300000000003,1,4,3,4,59.81,0.05,CHEMBL111247,5000.0,3.6989700043360187
396.24800000000005,4.2116000000000025,2,5,5,3,79.8,0.0,CHEMBL139044,1.1,0.04139268515822508
396.24800000000005,4.2116000000000025,2,5,5,3,79.8,0.0,CHEMBL139044,27.0,1.4313637641589874
406.2650000000001,3.416100000000001,2,6,5,3,96.87,0.0,CHEMBL139095,0.76,-0.11918640771920865
406.2650000000001,3.416100000000001,2,6,5,3,96.87,0.0,CHEMBL139095,2.4,0.38021124171160603
483.3550000000003,5.453200000000004,2,5,7,4,97.11,0.16666666666666666,CHEMBL113070,80.0,1.9030899869919435
398.2530000000001,4.440900000000003,1,5,3,4,72.7,0.05263157894736842,CHEMBL104779,910.0,2.9590413923210934
390.53300000000013,6.230000000000004,1,3,5,4,34.03,0.045454545454545456,CHEMBL64781,100000.0,5.0
275.26000000000005,2.1137,5,5,4,2,110.02000000000001,0.07142857142857142,CHEMBL319620,92000.0,4.963787827345556
355.3970000000001,3.860000000000003,1,4,2,3,52.650000000000006,0.09090909090909091,CHEMBL266255,100000.0,5.0
413.2310000000001,3.715200000000001,3,5,5,3,104.21,0.0,CHEMBL134371,0.37,-0.431798275933005
413.2310000000001,3.715200000000001,3,5,5,3,104.21,0.0,CHEMBL134371,500.0,2.6989700043360187
397.2650000000001,5.045900000000003,1,4,3,4,59.81,0.05,CHEMBL301612,260.0,2.4149733479708178
315.17400000000004,3.7181000000000015,2,4,2,3,63.83,0.0,CHEMBL52765,0.78,-0.10790539730951958
329.2010000000001,4.177600000000002,2,4,3,3,49.84,0.06666666666666667,CHEMBL50344,11.0,1.0413926851582251
720.5120000000002,9.498999999999995,2,4,7,6,68.06,0.0625,CHEMBL293251,11400.0,4.056904851336473
622.772,7.9912000000000045,2,6,9,6,86.52000000000001,0.11764705882352941,CHEMBL294341,100000.0,5.0
622.772,7.991200000000006,2,6,9,6,86.52000000000001,0.11764705882352941,CHEMBL60472,3600.0,3.5563025007672873
259.261,2.4081000000000006,4,4,4,2,89.79,0.07142857142857142,CHEMBL131407,20000.0,4.301029995663981
521.3790000000002,3.428600000000001,3,7,9,4,126.72000000000001,0.13043478260869565,CHEMBL342828,0.56,-0.25181197299379954
521.3790000000002,3.428600000000001,3,7,9,4,126.72000000000001,0.13043478260869565,CHEMBL342828,14.0,1.146128035678238
521.3790000000002,3.428600000000001,3,7,9,4,126.72000000000001,0.13043478260869565,CHEMBL342828,14.0,1.146128035678238
461.3970000000002,3.351700000000001,1,6,6,3,66.28999999999999,0.4090909090909091,CHEMBL299194,8700.0,3.9395192526186187
426.3070000000002,4.351900000000003,1,5,5,4,72.7,0.14285714285714285,CHEMBL323699,5000.0,3.6989700043360187
388.2730000000001,2.8994,2,7,6,3,78.86,0.25,CHEMBL54067,35.0,1.5440680443502757
678.7919999999999,7.824600000000006,2,8,9,6,120.66000000000003,0.1111111111111111,CHEMBL291359,9900.0,3.99563519459755
271.272,2.635000000000001,2,5,3,2,79.12,0.06666666666666667,CHEMBL335074,10000.0,4.0
349.22100000000006,3.7341000000000015,1,4,3,3,59.81,0.1875,CHEMBL109296,4500.0,3.6532125137753435
411.2920000000002,5.354320000000003,1,4,3,4,59.81,0.09523809523809523,CHEMBL111339,480.0,2.681241237375587
330.18500000000006,4.1445000000000025,1,4,3,3,47.040000000000006,0.06666666666666667,CHEMBL52197,30.0,1.4771212547196624
469.32800000000015,5.2226000000000035,1,6,5,4,86.11,0.13043478260869565,CHEMBL109525,50000.0,4.698970004336019
365.33900000000006,4.335600000000002,3,4,4,3,70.23,0.0,CHEMBL7939,700.0,2.845098040014257
365.33900000000006,4.335600000000002,3,4,4,3,70.23,0.0,CHEMBL7939,2200.0,3.342422680822206
581.1510000000001,5.266600000000002,3,4,4,3,70.23,0.0,CHEMBL8163,50000.0,4.698970004336019
359.3850000000001,4.066000000000002,3,5,5,3,79.46000000000001,0.047619047619047616,CHEMBL8095,2000.0,3.3010299956639813
359.3850000000001,4.066000000000002,3,5,5,3,79.46000000000001,0.047619047619047616,CHEMBL8095,18000.0,4.2552725051033065
371.3960000000001,3.998400000000002,2,4,4,3,78.51,0.045454545454545456,CHEMBL268441,50000.0,4.698970004336019
371.3960000000001,3.998400000000002,2,4,4,3,78.51,0.045454545454545456,CHEMBL268441,50000.0,4.698970004336019
497.3970000000001,3.698500000000001,3,6,9,3,99.25000000000001,0.21739130434782608,CHEMBL345109,0.44,-0.3565473235138126
497.3970000000001,3.698500000000001,3,6,9,3,99.25000000000001,0.21739130434782608,CHEMBL345109,59.0,1.7708520116421442
497.3970000000001,3.698500000000001,3,6,9,3,99.25000000000001,0.21739130434782608,CHEMBL345109,59.0,1.7708520116421442
467.9320000000002,5.097580000000004,2,6,8,3,90.27999999999999,0.20833333333333334,CHEMBL607707,83.0,1.919078092376074
631.6100000000001,9.280799999999996,2,4,7,6,68.06,0.0625,CHEMBL293986,100000.0,5.0
471.60500000000025,5.749800000000005,3,6,10,3,76.71000000000001,0.2857142857142857,CHEMBL8223,50000.0,4.698970004336019
343.38600000000014,4.399600000000002,2,4,4,3,61.440000000000005,0.047619047619047616,CHEMBL8036,50000.0,4.698970004336019
343.38600000000014,4.399600000000002,2,4,4,3,61.440000000000005,0.047619047619047616,CHEMBL8036,50000.0,4.698970004336019
377.27500000000015,4.514300000000003,1,4,5,3,59.81,0.2777777777777778,CHEMBL332269,4400.0,3.6434526764861874
316.16200000000003,3.113100000000001,2,5,2,3,76.72,0.0,CHEMBL300217,7.6,0.8808135922807914
316.16200000000003,3.113100000000001,2,5,2,3,76.72,0.0,CHEMBL300217,53.0,1.724275869600789
330.189,3.572600000000002,2,5,3,3,62.730000000000004,0.07142857142857142,CHEMBL53753,0.008,-2.0969100130080562
330.189,3.572600000000002,2,5,3,3,62.730000000000004,0.07142857142857142,CHEMBL53753,15.0,1.1760912590556813
490.65100000000024,3.3449000000000018,4,9,11,3,120.51,0.43478260869565216,CHEMBL300936,25000.0,4.3979400086720375
401.8460000000001,3.3046000000000015,3,6,2,3,94.14,0.2857142857142857,CHEMBL428690,7600.0,3.8808135922807914
343.386,4.658000000000003,2,5,5,4,67.27000000000001,0.047619047619047616,CHEMBL14932,98.0,1.9912260756924949
275.285,2.7857000000000003,4,6,1,3,93.81,0.0,CHEMBL48085,130000.0,5.113943352306837
453.34400000000034,3.817800000000002,1,6,5,4,68.10000000000001,0.2857142857142857,CHEMBL38199,3.7,0.568201724066995
453.34400000000034,3.817800000000002,1,6,5,4,68.10000000000001,0.2857142857142857,CHEMBL38199,192.0,2.2833012287035497
393.4430000000002,3.405100000000002,1,7,10,3,74.73000000000002,0.2727272727272727,CHEMBL553,1.0,0.0
446.9100000000004,4.275600000000003,1,7,8,3,68.74000000000001,0.36363636363636365,CHEMBL939,1.0,0.0
360.2110000000001,4.153100000000003,1,5,4,3,56.27000000000001,0.125,CHEMBL29197,0.025,-1.6020599913279623
396.2920000000001,4.6788000000000025,2,4,4,4,56.84,0.15789473684210525,CHEMBL287007,2.6,0.414973347970818
396.2920000000001,4.6788000000000025,2,4,4,4,56.84,0.15789473684210525,CHEMBL287007,9.7,0.9867717342662449
299.17100000000005,4.740900000000003,1,2,2,3,24.92,0.0,CHEMBL37346,5500.0,3.7403626894942437
299.17100000000005,4.740900000000003,1,2,2,3,24.92,0.0,CHEMBL39563,100000.0,5.0
520.6550000000002,4.745600000000003,2,8,14,4,102.44000000000001,0.2857142857142857,CHEMBL15346,74.0,1.8692317197309762
357.41300000000007,4.961000000000003,1,5,6,4,56.27000000000001,0.09090909090909091,CHEMBL15202,68.0,1.8325089127062364
581.0690000000002,6.139100000000005,2,8,11,5,106.35000000000001,0.1724137931034483,CHEMBL554,10.0,1.0
398.2200000000001,3.5702000000000016,2,5,4,4,92.92999999999999,0.058823529411764705,CHEMBL36819,53.0,1.724275869600789
398.2200000000001,3.5702000000000016,2,5,4,4,92.92999999999999,0.058823529411764705,CHEMBL36819,1196.0,3.077731179652392
452.35600000000034,4.422800000000003,1,5,5,4,55.21000000000001,0.2727272727272727,CHEMBL40130,3.7,0.568201724066995
452.35600000000034,4.422800000000003,1,5,5,4,55.21000000000001,0.2727272727272727,CHEMBL40130,16.0,1.2041199826559248
388.26500000000016,4.933300000000004,1,5,6,3,56.27000000000001,0.2222222222222222,CHEMBL35820,0.006,-2.221848749616356
510.5160000000002,5.789900000000005,2,6,11,4,85.37,0.2222222222222222,CHEMBL14627,74.0,1.8692317197309762
300.15900000000005,4.135900000000001,1,3,2,3,37.81,0.0,CHEMBL290096,27.0,1.4313637641589874
330.185,4.144500000000002,1,4,3,3,47.04,0.06666666666666667,CHEMBL289787,10000.0,4.0
259.286,3.0801,3,5,1,3,73.58000000000001,0.0,CHEMBL45564,300000.0,5.477121254719663
314.186,4.444320000000002,1,3,2,3,37.81,0.06666666666666667,CHEMBL37099,10000.0,4.0
466.96600000000007,3.959100000000002,2,7,11,3,93.21000000000001,0.3333333333333333,CHEMBL460731,20.0,1.3010299956639813
466.96600000000007,3.959100000000002,2,7,11,3,93.21000000000001,0.3333333333333333,CHEMBL460731,71.0,1.8512583487190752
302.23800000000006,1.988,5,7,1,3,131.36,0.0,CHEMBL50,190000.0,5.278753600952829
414.26300000000015,2.8388,3,6,5,4,96.09,0.16666666666666666,CHEMBL37543,12.0,1.0791812460476249
414.26300000000015,2.8388,3,6,5,4,96.09,0.16666666666666666,CHEMBL37543,318.0,2.5024271199844326
424.3460000000001,5.042300000000004,1,4,6,4,45.980000000000004,0.23809523809523808,CHEMBL287289,21.0,1.3222192947339193
424.3460000000001,5.042300000000004,1,4,6,4,45.980000000000004,0.23809523809523808,CHEMBL287289,230.0,2.361727836017593
573.0900000000001,5.5381000000000045,2,8,14,4,102.44000000000001,0.2857142857142857,CHEMBL514436,27.0,1.4313637641589874
354.21100000000007,4.022600000000002,1,4,2,4,55.63,0.0625,CHEMBL39320,0.37,-0.431798275933005
354.21100000000007,4.022600000000002,1,4,2,4,55.63,0.0625,CHEMBL39320,13.0,1.1139433523068367
397.2320000000001,4.175200000000002,2,4,4,4,80.04,0.05555555555555555,CHEMBL289162,5.1,0.7075701760979364
397.2320000000001,4.175200000000002,2,4,4,4,80.04,0.05555555555555555,CHEMBL289162,1780.0,3.250420002308894
506.6280000000002,4.355500000000003,2,8,13,4,102.44000000000001,0.25925925925925924,CHEMBL14952,104.0,2.0170333392987803
410.3190000000001,4.652200000000003,1,4,5,4,45.980000000000004,0.2,CHEMBL37373,41.0,1.6127838567197355
410.3190000000001,4.652200000000003,1,4,5,4,45.980000000000004,0.2,CHEMBL37373,145.0,2.161368002234975
454.32800000000015,4.222000000000002,2,6,6,4,83.14,0.19047619047619047,CHEMBL39715,3.4,0.5314789170422551
454.32800000000015,4.222000000000002,2,6,6,4,83.14,0.19047619047619047,CHEMBL39715,9.6,0.9822712330395684
440.3010000000001,4.133600000000002,3,5,6,4,94.14,0.15,CHEMBL289213,0.72,-0.14266750356873156
440.3010000000001,4.133600000000002,3,5,6,4,94.14,0.15,CHEMBL289213,584.0,2.7664128471123997
616.6620000000004,5.546900000000005,1,8,14,4,110.72,0.3,CHEMBL273789,263.0,2.419955748489758
438.5530000000002,3.1479000000000017,2,7,11,3,93.21000000000001,0.30434782608695654,CHEMBL517907,11.0,1.0413926851582251
438.5530000000002,3.1479000000000017,2,7,11,3,93.21000000000001,0.30434782608695654,CHEMBL517907,45.0,1.6532125137753437
554.6940000000002,3.9994000000000023,2,9,13,4,127.35,0.25925925925925924,CHEMBL460732,93.0,1.968482948553935
383.4510000000001,5.517200000000004,1,5,8,4,56.27000000000001,0.08333333333333333,CHEMBL540701,79.0,1.8976270912904414
411.30700000000013,4.047200000000002,1,5,5,4,58.870000000000005,0.21052631578947367,CHEMBL287832,40.0,1.6020599913279623
411.30700000000013,4.047200000000002,1,5,5,4,58.870000000000005,0.21052631578947367,CHEMBL287832,262.0,2.4183012913197452
340.184,4.012200000000001,2,4,2,4,66.49000000000001,0.0,CHEMBL39337,0.44,-0.3565473235138126
340.184,4.012200000000001,2,4,2,4,66.49000000000001,0.0,CHEMBL39337,20.0,1.3010299956639813
340.184,4.012200000000001,2,4,2,4,66.49000000000001,0.0,CHEMBL39337,0.44,-0.3565473235138126
339.196,4.617200000000001,2,3,2,4,53.6,0.0,CHEMBL40734,0.44,-0.3565473235138126
339.196,4.617200000000001,2,3,2,4,53.6,0.0,CHEMBL40734,22.0,1.3424226808222062
339.196,4.617200000000001,2,3,2,4,53.6,0.0,CHEMBL40734,0.44,-0.3565473235138126
453.38800000000015,4.6106000000000025,2,5,7,4,60.08,0.2727272727272727,CHEMBL39811,7.5,0.8750612633917001
453.38800000000015,4.6106000000000025,2,5,7,4,60.08,0.2727272727272727,CHEMBL39811,81.0,1.9084850188786497
353.22300000000007,4.627600000000002,1,3,2,4,42.74,0.058823529411764705,CHEMBL36727,0.8,-0.09691001300805639
353.22300000000007,4.627600000000002,1,3,2,4,42.74,0.058823529411764705,CHEMBL36727,22.0,1.3424226808222062
467.3710000000004,4.207900000000002,1,6,6,4,68.10000000000001,0.3181818181818182,CHEMBL39355,8.8,0.9444826721501687
467.3710000000004,4.207900000000002,1,6,6,4,68.10000000000001,0.3181818181818182,CHEMBL39355,77.0,1.8864907251724818
562.6710000000002,4.703700000000003,2,8,13,5,111.03,0.27586206896551724,CHEMBL493428,24.0,1.380211241711606
562.6710000000002,4.703700000000003,2,8,13,5,111.03,0.27586206896551724,CHEMBL493428,630.0,2.7993405494535817
243.28700000000003,3.3745000000000003,2,4,1,3,53.35000000000001,0.0,CHEMBL44227,130000.0,5.113943352306837
221.26300000000003,3.373400000000001,1,3,2,3,37.81,0.0,CHEMBL289959,346.0,2.5390760987927767
230.22300000000004,3.2188000000000008,3,5,2,2,85.41000000000001,0.0,CHEMBL47966,58000.0,4.763427993562937
520.6550000000003,4.697700000000004,1,8,13,4,93.65,0.2857142857142857,CHEMBL14874,830.0,2.9190780923760737
413.2750000000001,3.4438000000000013,3,5,5,4,83.2,0.15789473684210525,CHEMBL416611,1.6,0.2041199826559248
413.2750000000001,3.4438000000000013,3,5,5,4,83.2,0.15789473684210525,CHEMBL416611,49.0,1.6901960800285136
438.3290000000003,4.4494000000000025,2,5,4,4,66.07000000000001,0.23809523809523808,CHEMBL36967,4.8,0.6812412373755872
438.3290000000003,4.4494000000000025,2,5,4,4,66.07000000000001,0.23809523809523808,CHEMBL36967,9.6,0.9822712330395684
456.3440000000001,3.4038000000000004,4,6,8,4,97.3,0.23809523809523808,CHEMBL36164,3.5,0.5440680443502757
456.3440000000001,3.4038000000000004,4,6,8,4,97.3,0.23809523809523808,CHEMBL36164,135.0,2.130333768495006
